day,state,disturbance,environment,replicate,patch,resource,light,min,max,B,E,C,Pa,Pb,S,T,V
7,pre,IV,constant,8,2,b,L,21.9,22.3,4,0,206,0,0,0,74,3
7,pre,IV,constant,8,3,h,L,21.9,22.3,18,8,97,1,4,0,29,7
7,pre,IV,constant,8,4,b,L,21.9,22.3,5,4,185,1,1,0,58,13
7,pre,IV,constant,8,5,h,L,21.9,22.3,1,10,90,1,0,0,10,8
7,pre,control,high,1,1,h,L,22.0,22.6,25,0,24,0,0,0,2,24
7,pre,control,high,1,2,b,D,22.0,22.6,30,0,55,0,0,0,2,106
7,pre,control,high,1,3,h,L,22.0,22.6,4,0,15,0,0,0,0,9
7,pre,control,high,1,4,b,L,22.0,22.6,38,0,11,0,0,0,2,135
7,pre,control,high,1,5,h,D,22.0,22.6,1,0,17,0,0,0,3000,8
7,pre,control,high,2,1,h,L,22.0,22.6,42,0,131,0,0,0,3,3
7,pre,control,high,2,2,b,D,22.0,22.6,22,1,183,0,0,0,6,66
7,pre,control,high,2,3,h,L,22.0,22.6,6,0,33,0,0,0,84,25
7,pre,control,high,2,4,b,L,22.0,22.6,59,0,264,11,0,0,7,189
7,pre,control,high,2,5,h,D,22.0,22.6,3,0,50,0,0,0,36,0
7,pre,control,high,3,1,h,L,22.0,22.6,10,0,38,0,0,0,85,1
7,pre,control,high,3,2,b,D,22.0,22.6,60,1,93,0,0,0,16,49
7,pre,control,high,3,3,h,L,22.0,22.6,5,0,57,0,0,0,6,84
7,pre,control,high,3,4,b,L,22.0,22.6,15,1,62,0,0,0,9,46
7,pre,control,high,3,5,h,D,22.0,22.6,23,0,75,0,0,0,25,0
7,pre,control,high,4,1,h,L,22.0,22.6,16,0,99,0,0,0,79,15
7,pre,control,high,4,2,b,D,22.0,22.6,9,0,85,0,0,0,16,13
7,pre,control,high,4,3,h,L,22.0,22.6,3,0,39,0,0,0,88,39
7,pre,control,high,4,4,b,L,22.0,22.6,24,0,80,0,0,0,5,13
7,pre,control,high,4,5,h,D,22.0,22.6,5,0,72,0,0,0,1500,12
7,pre,control,high,5,1,h,L,21.9,22.3,42,3,31,60,1,0,8,17
7,pre,control,high,5,2,b,D,21.9,22.3,7,3,43,5,0,1,79,60
7,pre,control,high,5,3,h,L,21.9,22.3,2,10,98,16,1,0,46,47
7,pre,control,high,5,4,b,L,21.9,22.3,16,4,73,0,0,0,47,14
7,pre,control,high,5,5,h,D,21.9,22.3,9,1,87,10,0,0,0,10
7,pre,control,high,6,1,h,L,21.9,22.3,1,0,129,8,0,1,0,19
7,pre,control,high,6,2,b,D,21.9,22.3,18,4,160,5,0,0,116,53
7,pre,control,high,6,3,h,L,21.9,22.3,4,1,94,0,0,0,161,16
7,pre,control,high,6,4,b,L,21.9,22.3,4,1,89,0,0,0,29,41
7,pre,control,high,6,5,h,D,21.9,22.3,7,3,21,3,0,0,35,95
7,pre,control,high,7,1,h,L,21.9,22.3,13,2,53,3,3,0,1,8
7,pre,control,high,7,2,b,D,21.9,22.3,7,5,44,0,0,0,31,52
7,pre,control,high,7,3,h,L,21.9,22.3,11,2,73,22,0,0,1,4
7,pre,control,high,7,4,b,L,21.9,22.3,13,0,71,0,0,0,28,15
7,pre,control,high,7,5,h,D,21.9,22.3,4,0,11,0,0,0,0,18
7,pre,control,high,8,1,h,L,21.9,22.3,2,14,216,3,0,0,30,4
7,pre,control,high,8,2,b,D,21.9,22.3,0,0,129,2,0,0,97,11
7,pre,control,high,8,3,h,L,21.9,22.3,4,20,800,15,0,0,2,11
7,pre,control,high,8,4,b,L,21.9,22.3,7,3,129,20,1,1,17,1
7,pre,control,high,8,5,h,D,21.9,22.3,2,0,94,0,0,1,39,0
7,pre,II,high,1,1,h,L,22.0,22.6,3,0,2,0,0,0,4,4
7,pre,II,high,1,2,b,D,22.0,22.6,33,0,38,0,0,0,11,206
7,pre,II,high,1,3,h,L,22.0,22.6,2,0,42,0,0,0,2300,26
7,pre,II,high,1,4,b,L,22.0,22.6,9,0,50,0,0,0,1,15
7,pre,II,high,1,5,h,D,22.0,22.6,0,0,19,0,0,0,32,2
7,pre,II,high,2,1,h,L,22.0,22.6,13,0,218,0,0,0,101,10
7,pre,II,high,2,2,b,D,22.0,22.6,42,0,162,4,0,0,8,150
7,pre,II,high,2,3,h,L,22.0,22.6,3,0,30,0,0,0,71,10
7,pre,II,high,2,4,b,L,22.0,22.6,28,11,176,0,0,0,4,58
7,pre,II,high,2,5,h,D,22.0,22.6,5,0,124,0,0,0,35,3
7,pre,II,high,3,1,h,L,22.0,22.6,24,0,100,0,0,0,44,32
7,pre,II,high,3,2,b,D,22.0,22.6,58,0,112,0,0,0,21,125
7,pre,II,high,3,3,h,L,22.0,22.6,43,1,119,2,0,1,13,2
7,pre,II,high,3,4,b,L,22.0,22.6,22,1,271,0,0,0,10,44
7,pre,II,high,3,5,h,D,22.0,22.6,26,0,288,2,0,0,50,43
7,pre,II,high,4,1,h,L,22.0,22.6,16,0,100,0,0,0,2800,8
7,pre,II,high,4,2,b,D,22.0,22.6,14,0,98,0,0,0,46,9
7,pre,II,high,4,3,h,L,22.0,22.6,12,0,34,0,0,0,92,33
7,pre,II,high,4,4,b,L,22.0,22.6,22,0,287,0,0,0,38,40
7,pre,II,high,4,5,h,D,22.0,22.6,15,4,145,1,0,0,9,0
7,pre,II,high,5,1,h,L,21.9,22.3,20,0,44,0,1,0,0,11
7,pre,II,high,5,2,b,D,21.9,22.3,20,0,107,2,2,0,42,16
7,pre,II,high,5,3,h,L,21.9,22.3,18,8,92,0,0,0,2,20
7,pre,II,high,5,4,b,L,21.9,22.3,14,3,164,2,0,0,57,46
7,pre,II,high,5,5,h,D,21.9,22.3,5,1,24,0,0,0,3,33
7,pre,II,high,6,1,h,L,21.9,22.3,26,7,195,29,0,1,12,66
7,pre,II,high,6,2,b,D,21.9,22.3,9,0,85,5,0,0,78,70
7,pre,II,high,6,3,h,L,21.9,22.3,5,0,86,1,0,0,21,49
7,pre,II,high,6,4,b,L,21.9,22.3,12,3,112,0,0,0,52,69
7,pre,II,high,6,5,h,D,21.9,22.3,32,0,90,0,0,0,1,2
7,pre,II,high,7,1,h,L,21.9,22.3,4,0,45,1,0,0,5,3
7,pre,II,high,7,2,b,D,21.9,22.3,5,2,197,1,0,2,30,42
7,pre,II,high,7,3,h,L,21.9,22.3,7,1,199,5,0,1,1,16
7,pre,II,high,7,4,b,L,21.9,22.3,3,1,85,6,0,0,6,24
7,pre,II,high,7,5,h,D,21.9,22.3,4,3,82,0,1,1,10,27
7,pre,II,high,8,1,h,L,21.9,22.3,3,1,95,2,0,0,30,1
7,pre,II,high,8,2,b,D,21.9,22.3,4,2,111,3,1,0,49,21
7,pre,II,high,8,3,h,L,21.9,22.3,18,2,92,0,0,0,20,3
7,pre,II,high,8,4,b,L,21.9,22.3,15,1,160,2,0,0,32,4
7,pre,II,high,8,5,h,D,21.9,22.3,1,1,142,0,0,0,44,6
7,pre,IV,high,1,1,h,L,22.0,22.6,14,0,81,0,0,0,86,31
7,pre,IV,high,1,2,b,D,22.0,22.6,14,0,15,0,0,0,8,7
7,pre,IV,high,1,3,h,L,22.0,22.6,6,0,55,0,0,0,2800,17
7,pre,IV,high,1,4,b,L,22.0,22.6,52,6,124,5,0,0,13,176
7,pre,IV,high,1,5,h,D,22.0,22.6,4,0,75,0,0,0,44,30
7,pre,IV,high,2,1,h,L,22.0,22.6,10,0,78,0,0,0,1,22
7,pre,IV,high,2,2,b,D,22.0,22.6,46,5,256,6,0,0,11,39
7,pre,IV,high,2,3,h,L,22.0,22.6,19,2,129,1,1,0,12,50
7,pre,IV,high,2,4,b,L,22.0,22.6,23,0,169,0,2,0,4,102
7,pre,IV,high,2,5,h,D,22.0,22.6,14,0,60,0,0,0,33,36
7,pre,IV,high,3,1,h,L,22.0,22.6,8,0,106,0,0,0,20,1
7,pre,IV,high,3,2,b,D,22.0,22.6,16,0,72,0,0,0,9,5
7,pre,IV,high,3,3,h,L,22.0,22.6,7,0,269,0,0,0,14,88
7,pre,IV,high,3,4,b,L,22.0,22.6,24,4,283,0,0,1,7,99
7,pre,IV,high,3,5,h,D,22.0,22.6,20,0,97,0,0,0,20,5
7,pre,IV,high,4,1,h,L,22.0,22.6,23,0,194,0,0,0,5,23
7,pre,IV,high,4,2,b,D,22.0,22.6,38,1,277,0,0,0,13,86
7,pre,IV,high,4,3,h,L,22.0,22.6,4,0,74,1,0,0,51,11
7,pre,IV,high,4,4,b,L,22.0,22.6,17,1,230,0,0,0,26,29
7,pre,IV,high,4,5,h,D,22.0,22.6,25,6,108,6,0,0,19,28
7,pre,IV,high,5,1,h,L,21.9,22.3,7,14,119,0,1,0,41,7
7,pre,IV,high,5,2,b,D,21.9,22.3,8,0,301,0,0,1,29,28
7,pre,IV,high,5,3,h,L,21.9,22.3,33,17,196,7,0,1,1,12
7,pre,IV,high,5,4,b,L,21.9,22.3,11,1,154,0,0,1,20,30
7,pre,IV,high,5,5,h,D,21.9,22.3,0,0,65,1,0,1,0,47
7,pre,IV,high,6,1,h,L,21.9,22.3,1,0,58,0,1,0,0,2
7,pre,IV,high,6,2,b,D,21.9,22.3,11,4,118,0,0,0,44,32
7,pre,IV,high,6,3,h,L,21.9,22.3,11,11,86,4,0,0,8,40
7,pre,IV,high,6,4,b,L,21.9,22.3,4,1,111,0,0,0,25,37
7,pre,IV,high,6,5,h,D,21.9,22.3,16,3,148,0,0,0,5,25
7,pre,IV,high,7,1,h,L,21.9,22.3,1,0,40,5,0,0,4,7
7,pre,IV,high,7,2,b,D,21.9,22.3,5,2,75,4,0,0,21,7
7,pre,IV,high,7,3,h,L,21.9,22.3,5,3,46,3,0,1,15,1
7,pre,IV,high,7,4,b,L,21.9,22.3,10,1,62,1,0,0,39,0
7,pre,IV,high,7,5,h,D,21.9,22.3,1,2,19,0,0,0,0,2
7,pre,IV,high,8,1,h,L,21.9,22.3,19,0,131,0,0,0,117,4
7,pre,IV,high,8,2,b,D,21.9,22.3,11,1,270,0,0,0,61,4
7,pre,IV,high,8,3,h,L,21.9,22.3,5,13,233,20,2,1,17,8
7,pre,IV,high,8,4,b,L,21.9,22.3,2,3,56,14,0,0,50,9
7,pre,IV,high,8,5,h,D,21.9,22.3,12,0,127,0,0,0,38,7
11,day,control,constant,1,1,h,L,21.7,22.4,36,4,1620,1,0,0,5,71
11,day,control,constant,1,2,b,L,21.7,22.4,77,0,1000,3,0,0,9,4
11,day,control,constant,1,3,h,L,21.7,22.4,93,29,540,27,0,0,31,10
11,day,control,constant,1,4,b,L,21.7,22.4,173,5,1440,2,0,0,22,46
11,day,control,constant,1,5,h,L,21.7,22.4,82,25,280,100,0,1,83,36
11,day,control,constant,2,1,h,L,21.7,22.4,40,0,1800,0,0,0,115,10
11,day,control,constant,2,2,b,L,21.7,22.4,100,3,700,0,0,0,50,260
11,day,control,constant,2,3,h,L,21.7,22.4,20,1,980,0,0,6,19,15
11,day,control,constant,2,4,b,L,21.7,22.4,120,1,540,39,0,0,12,48
11,day,control,constant,2,5,h,L,21.7,22.4,20,0,440,13,0,0,55,19
11,day,control,constant,3,1,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,3,2,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,3,3,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,3,4,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,3,5,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,4,1,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,4,2,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,4,3,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,4,4,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,4,5,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,5,1,h,L,21.8,23.4,37,12,260,6,0,2,165,39
11,day,control,constant,5,2,b,L,21.8,23.4,16,5,1220,39,0,0,57,2
11,day,control,constant,5,3,h,L,21.8,23.4,34,0,64,7,0,0,2,38
11,day,control,constant,5,4,b,L,21.8,23.4,55,0,173,25,0,1,33,25
11,day,control,constant,5,5,h,L,21.8,23.4,19,7,71,9,0,1,44,71
11,day,control,constant,6,1,h,L,21.8,23.4,33,0,146,22,0,0,0,8
11,day,control,constant,6,2,b,L,21.8,23.4,24,0,780,8,0,0,17,65
11,day,control,constant,6,3,h,L,21.8,23.4,19,0,50,0,0,0,5,29
11,day,control,constant,6,4,b,L,21.8,23.4,20,1,1580,2,0,0,21,27
11,day,control,constant,6,5,h,L,21.8,23.4,9,0,162,11,0,0,1,4
11,day,control,constant,7,1,h,L,21.8,23.4,6,0,107,123,0,0,0,15
11,day,control,constant,7,2,b,L,21.8,23.4,22,1,320,1,0,0,17,53
11,day,control,constant,7,3,h,L,21.8,23.4,38,0,180,11,0,0,0,11
11,day,control,constant,7,4,b,L,21.8,23.4,15,4,137,0,0,2,20,13
11,day,control,constant,7,5,h,L,21.8,23.4,20,0,97,19,0,0,0,0
11,day,control,constant,8,1,h,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,8,2,b,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,8,3,h,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,8,4,b,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,constant,8,5,h,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,II,constant,1,1,h,L,21.7,22.4,91,1,1160,2,0,0,5,61
11,day,II,constant,1,2,b,L,21.7,22.4,12,0,46,0,0,0,1075,13
11,day,II,constant,1,3,h,L,21.7,22.4,47,7,69,13,0,0,13,78
11,day,II,constant,1,4,b,L,21.7,22.4,20,0,112,0,0,0,1650,13
11,day,II,constant,1,5,h,L,21.7,22.4,86,3,100,12,0,2,31,88
11,day,II,constant,2,1,h,L,21.7,22.4,60,7,1180,24,0,1,9,9
11,day,II,constant,2,2,b,L,21.7,22.4,40,0,360,2,0,0,25,87
11,day,II,constant,2,3,h,L,21.7,22.4,100,0,840,2,0,0,121,22
11,day,II,constant,2,4,b,L,21.7,22.4,60,0,1020,50,0,0,5,126
11,day,II,constant,2,5,h,L,21.7,22.4,30,0,580,43,0,0,13,1
11,day,II,constant,3,1,h,L,21.7,22.4,800,0,600,0,0,0,47,17
11,day,II,constant,3,2,b,L,21.7,22.4,280,0,500,9,0,0,16,560
11,day,II,constant,3,3,h,L,21.7,22.4,46,0,97,17,0,0,96,20
11,day,II,constant,3,4,b,L,21.7,22.4,119,0,116,16,0,0,11,81
11,day,II,constant,3,5,h,L,21.7,22.4,20,0,1200,0,0,0,24,0
11,day,II,constant,4,1,h,L,21.7,22.4,69,1,118,7,0,0,1,17
11,day,II,constant,4,2,b,L,21.7,22.4,100,0,940,0,0,0,38,12
11,day,II,constant,4,3,h,L,21.7,22.4,22,3,820,46,0,0,3,25
11,day,II,constant,4,4,b,L,21.7,22.4,140,3,240,0,0,0,18,110
11,day,II,constant,4,5,h,L,21.7,22.4,160,2,440,0,0,0,33,21
11,day,II,constant,5,1,h,L,21.8,23.4,32,1,382,13,1,1,14,74
11,day,II,constant,5,2,b,L,21.8,23.4,46,0,320,11,0,0,31,10
11,day,II,constant,5,3,h,L,21.8,23.4,13,0,7,0,0,0,55,37
11,day,II,constant,5,4,b,L,21.8,23.4,54,11,1040,49,0,2,46,9
11,day,II,constant,5,5,h,L,21.8,23.4,26,0,160,70,0,0,6,13
11,day,II,constant,6,1,h,L,21.8,23.4,14,0,15,1,0,0,28,16
11,day,II,constant,6,2,b,L,21.8,23.4,8,1,110,0,0,0,12,5
11,day,II,constant,6,3,h,L,21.8,23.4,38,0,143,11,0,0,2,9
11,day,II,constant,6,4,b,L,21.8,23.4,14,0,77,320,0,0,2,11
11,day,II,constant,6,5,h,L,21.8,23.4,80,0,600,47,0,0,1,33
11,day,II,constant,7,1,h,L,21.8,23.4,33,0,101,14,0,0,2,13
11,day,II,constant,7,2,b,L,21.8,23.4,60,1,1300,100,0,0,32,2
11,day,II,constant,7,3,h,L,21.8,23.4,67,1,166,11,0,0,0,12
11,day,II,constant,7,4,b,L,21.8,23.4,17,3,440,33,0,0,21,17
11,day,II,constant,7,5,h,L,21.8,23.4,8,0,120,100,0,0,0,2
11,day,II,constant,8,1,h,L,21.8,23.4,19,10,760,9,0,0,200,100
11,day,II,constant,8,2,b,L,21.8,23.4,16,0,25,0,0,0,18,20
11,day,II,constant,8,3,h,L,21.8,23.4,21,1,238,8,0,0,53,31
11,day,II,constant,8,4,b,L,21.8,23.4,19,3,150,8,0,0,56,104
11,day,II,constant,8,5,h,L,21.8,23.4,37,1,119,2,0,0,0,36
11,day,IV,constant,1,1,h,L,21.7,22.4,59,4,311,5,0,1,17,149
11,day,IV,constant,1,2,b,L,21.7,22.4,147,0,360,0,0,0,24,56
11,day,IV,constant,1,3,h,L,21.7,22.4,140,0,380,1,0,0,9,360
11,day,IV,constant,1,4,b,L,21.7,22.4,7,0,20,0,0,0,1,40
11,day,IV,constant,1,5,h,L,21.7,22.4,80,0,1020,12,0,0,2,60
11,day,IV,constant,2,1,h,L,21.7,22.4,60,0,980,0,0,0,49,1
11,day,IV,constant,2,2,b,L,21.7,22.4,149,0,270,2,0,0,12,7
11,day,IV,constant,2,3,h,L,21.7,22.4,114,0,860,8,0,0,3,3
11,day,IV,constant,2,4,b,L,21.7,22.4,140,0,300,6,0,0,24,260
11,day,IV,constant,2,5,h,L,21.7,22.4,60,0,1420,8,0,1,62,14
11,day,IV,constant,3,1,h,L,21.7,22.4,60,0,240,0,0,0,30,43
11,day,IV,constant,3,2,b,L,21.7,22.4,80,0,580,0,0,0,76,24
11,day,IV,constant,3,3,h,L,21.7,22.4,60,0,1320,0,0,0,121,6
11,day,IV,constant,3,4,b,L,21.7,22.4,40,0,180,0,0,0,31,150
11,day,IV,constant,3,5,h,L,21.7,22.4,20,0,540,1,0,0,19,10
11,day,IV,constant,4,1,h,L,21.7,22.4,160,0,560,12,0,0,79,10
11,day,IV,constant,4,2,b,L,21.7,22.4,100,0,720,43,0,0,41,34
11,day,IV,constant,4,3,h,L,21.7,22.4,100,1,180,3,0,0,0,41
11,day,IV,constant,4,4,b,L,21.7,22.4,140,4,480,14,0,0,5,124
11,day,IV,constant,4,5,h,L,21.7,22.4,80,0,220,30,0,0,5,21
11,day,IV,constant,5,1,h,L,21.8,23.4,11,5,51,200,0,1,4,27
11,day,IV,constant,5,2,b,L,21.8,23.4,38,8,76,22,0,1,54,18
11,day,IV,constant,5,3,h,L,21.8,23.4,43,0,164,0,0,0,7,28
11,day,IV,constant,5,4,b,L,21.8,23.4,23,2,140,5,0,2,111,22
11,day,IV,constant,5,5,h,L,21.8,23.4,10,0,115,64,0,1,2,77
11,day,IV,constant,6,1,h,L,21.8,23.4,2,26,1,26,0,0,0,6
11,day,IV,constant,6,2,b,L,21.8,23.4,30,10,580,21,0,1,18,18
11,day,IV,constant,6,3,h,L,21.8,23.4,31,0,23,32,0,0,2,22
11,day,IV,constant,6,4,b,L,21.8,23.4,9,2,40,28,0,0,71,36
11,day,IV,constant,6,5,h,L,21.8,23.4,7,0,8,54,0,0,7,28
11,day,IV,constant,7,1,h,L,21.8,23.4,44,0,23,0,0,0,4,22
11,day,IV,constant,7,2,b,L,21.8,23.4,24,0,371,6,0,0,48,4
11,day,IV,constant,7,3,h,L,21.8,23.4,17,0,45,1,0,1,3,5
11,day,IV,constant,7,4,b,L,21.8,23.4,21,0,640,3,0,0,46,18
11,day,IV,constant,7,5,h,L,21.8,23.4,6,0,48,44,0,0,0,6
11,day,IV,constant,8,1,h,L,21.8,23.4,7,39,860,60,0,0,230,35
11,day,IV,constant,8,2,b,L,21.8,23.4,5,0,40,0,0,0,5,18
11,day,IV,constant,8,3,h,L,21.8,23.4,39,1,260,20,0,0,1,0
11,day,IV,constant,8,4,b,L,21.8,23.4,2,2,3000,18,0,0,6,4
11,day,IV,constant,8,5,h,L,21.8,23.4,20,2,143,22,0,0,0,4
11,day,control,high,1,1,h,L,21.7,22.4,160,0,1720,0,0,0,11,106
11,day,control,high,1,2,b,D,21.7,22.4,137,0,320,12,0,0,1,39
11,day,control,high,1,3,h,L,21.7,22.4,20,0,137,0,0,0,3600,2
11,day,control,high,1,4,b,L,21.7,22.4,180,0,1560,0,0,0,6,48
11,day,control,high,1,5,h,D,21.7,22.4,8,0,146,0,0,0,5250,2
11,day,control,high,2,1,h,L,21.7,22.4,140,2,1220,0,0,0,47,8
11,day,control,high,2,2,b,D,21.7,22.4,80,1,740,0,0,0,48,100
11,day,control,high,2,3,h,L,21.7,22.4,40,0,940,28,0,0,4,10
11,day,control,high,2,4,b,L,21.7,22.4,120,1,500,46,0,0,5,500
11,day,control,high,2,5,h,D,21.7,22.4,140,1,1480,56,0,0,3,20
11,day,control,high,3,1,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,3,2,b,D,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,3,3,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,3,4,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,3,5,h,D,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,4,1,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,4,2,b,D,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,4,3,h,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,4,4,b,L,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,4,5,h,D,21.7,22.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,5,1,h,L,21.8,23.4,19,0,53,8,0,0,0,2
11,day,control,high,5,2,b,D,21.8,23.4,30,0,77,6,0,0,43,3
11,day,control,high,5,3,h,L,21.8,23.4,40,0,15,60,0,0,0,25
11,day,control,high,5,4,b,L,21.8,23.4,66,2,19,17,0,0,117,18
11,day,control,high,5,5,h,D,21.8,23.4,23,0,141,31,0,0,0,11
11,day,control,high,6,1,h,L,21.8,23.4,38,0,37,121,0,0,1,32
11,day,control,high,6,2,b,D,21.8,23.4,19,2,940,6,0,0,40,25
11,day,control,high,6,3,h,L,21.8,23.4,15,2,680,2,0,0,64,37
11,day,control,high,6,4,b,L,21.8,23.4,15,5,800,1,0,0,8,77
11,day,control,high,6,5,h,D,21.8,23.4,27,3,105,14,0,0,4,26
11,day,control,high,7,1,h,L,21.8,23.4,60,0,59,2,0,0,0,1
11,day,control,high,7,2,b,D,21.8,23.4,26,0,440,0,0,0,3,38
11,day,control,high,7,3,h,L,21.8,23.4,22,0,97,2,0,0,0,2
11,day,control,high,7,4,b,L,21.8,23.4,26,0,340,29,0,0,2,15
11,day,control,high,7,5,h,D,21.8,23.4,30,0,960,210,0,0,0,3
11,day,control,high,8,1,h,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,8,2,b,D,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,8,3,h,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,8,4,b,L,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,control,high,8,5,h,D,21.8,23.4,NA,NA,NA,NA,NA,NA,NA,NA
11,day,II,high,1,1,h,L,21.7,22.4,37,0,113,0,0,0,1900,17
11,day,II,high,1,2,b,D,21.7,22.4,100,0,360,0,0,0,4,200
11,day,II,high,1,3,h,L,21.7,22.4,51,0,1600,0,0,0,2,14
11,day,II,high,1,4,b,L,21.7,22.4,120,0,480,0,0,0,12,100
11,day,II,high,1,5,h,D,21.7,22.4,40,0,1200,0,0,0,0,0
11,day,II,high,2,1,h,L,21.7,22.4,19,0,520,0,0,0,355,8
11,day,II,high,2,2,b,D,21.7,22.4,200,1,320,36,0,0,2,35
11,day,II,high,2,3,h,L,21.7,22.4,60,0,920,42,0,0,7,2
11,day,II,high,2,4,b,L,21.7,22.4,60,10,560,2,0,0,0,340
11,day,II,high,2,5,h,D,21.7,22.4,60,0,1640,1,0,0,22,7
11,day,II,high,3,1,h,L,21.7,22.4,22,0,500,1,0,0,1,13
11,day,II,high,3,2,b,D,21.7,22.4,124,0,680,28,0,0,19,36
11,day,II,high,3,3,h,L,21.7,22.4,97,2,133,7,0,3,2,20
11,day,II,high,3,4,b,L,21.7,22.4,260,1,360,0,0,0,75,460
11,day,II,high,3,5,h,D,21.7,22.4,40,0,97,1,0,0,1,16
11,day,II,high,4,1,h,L,21.7,22.4,40,7,520,0,0,0,1,40
11,day,II,high,4,2,b,D,21.7,22.4,68,0,780,0,0,0,44,15
11,day,II,high,4,3,h,L,21.7,22.4,20,0,160,15,0,0,0,39
11,day,II,high,4,4,b,L,21.7,22.4,100,6,660,0,0,0,78,360
11,day,II,high,4,5,h,D,21.7,22.4,60,0,420,24,0,0,1,22
11,day,II,high,5,1,h,L,21.8,23.4,15,0,53,0,0,0,1,164
11,day,II,high,5,2,b,D,21.8,23.4,24,0,1100,0,0,0,16,43
11,day,II,high,5,3,h,L,21.8,23.4,40,0,1120,0,0,0,1,32
11,day,II,high,5,4,b,L,21.8,23.4,80,0,1200,0,0,0,2,6
11,day,II,high,5,5,h,D,21.8,23.4,21,0,59,0,0,0,0,30
11,day,II,high,6,1,h,L,21.8,23.4,5,0,15,0,0,0,239,18
11,day,II,high,6,2,b,D,21.8,23.4,9,0,2320,0,0,0,7,39
11,day,II,high,6,3,h,L,21.8,23.4,1,0,39,24,0,0,8,56
11,day,II,high,6,4,b,L,21.8,23.4,7,0,47,0,0,0,0,107
11,day,II,high,6,5,h,D,21.8,23.4,1,7,3,0,0,0,10900,13
11,day,II,high,7,1,h,L,21.8,23.4,29,0,87,5,0,0,9,95
11,day,II,high,7,2,b,D,21.8,23.4,14,3,289,7,0,0,3,40
11,day,II,high,7,3,h,L,21.8,23.4,6,0,700,120,0,0,0,1
11,day,II,high,7,4,b,L,21.8,23.4,7,2,80,22,0,0,0,5
11,day,II,high,7,5,h,D,21.8,23.4,7,0,190,16,0,0,3,8
11,day,II,high,8,1,h,L,21.8,23.4,82,3,500,22,0,0,1,12
11,day,II,high,8,2,b,D,21.8,23.4,17,0,134,12,0,0,56,46
11,day,II,high,8,3,h,L,21.8,23.4,40,6,520,40,0,0,0,2
11,day,II,high,8,4,b,L,21.8,23.4,35,5,500,12,0,0,24,16
11,day,II,high,8,5,h,D,21.8,23.4,11,24,220,6,0,0,14,34
11,day,IV,high,1,1,h,L,21.7,22.4,77,0,600,6,0,0,25,21
11,day,IV,high,1,2,b,D,21.7,22.4,40,0,1080,34,0,0,3,0
11,day,IV,high,1,3,h,L,21.7,22.4,77,0,1160,0,0,0,87,0
11,day,IV,high,1,4,b,L,21.7,22.4,180,0,940,46,0,0,15,37
11,day,IV,high,1,5,h,D,21.7,22.4,67,0,2000,0,0,0,1,0
11,day,IV,high,2,1,h,L,21.7,22.4,100,0,540,0,0,0,4,19
11,day,IV,high,2,2,b,D,21.7,22.4,20,0,100,19,0,0,19,100
11,day,IV,high,2,3,h,L,21.7,22.4,40,0,160,5,0,0,17,2
11,day,IV,high,2,4,b,L,21.7,22.4,80,3,820,6,0,1,5,3000
